job_id,title,url,location,posted_date,description,facility_name_raw,facility_name_standard,verified_facility
638352,"Corrections Oversight Worker - Women's Eastern Reception, Diagnostic and Correctional Center",https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638352&company=ARAMARKPROD,"Vandalia, MO",2026-02-24,"Job Description The Corrections Oversight Worker supervises inmates to ensure that meal and food items are prepared in accordance with production plans. In this role, you will train workers in methods of performing duties, as well as assign and coordinate work to promote the efficiency of operations. This person is also responsible for the sanitation of the facility and maintaining personal safety, by conforming to all standards and regulations. Essential functions and responsibilities of the position may vary by Aramark location based on client requirements and business needs.Job Responsibilities • Adhere to and maintain preparation and production guidelines according to Aramark standards by reviewing and approving production and temperature logs.• Supervise inmates in food preparation and tray assembly. • Ensure timely, efficient meal service and all Aramark guidelines are being met. • Participate in preparation and serving of meals• Prints and distribute recipes. • Direct inmates in the use of Aramark recipes and train on proper cooking procedures. • Ensure proper portions and any special dietary requirements are fulfilled. • Obtain accurate daily population counts and review with staff. • Adhere to security policies and procedures. Ensure storage areas are locked at all times. • Ensure that all kitchen tools and equipment are returned to their designated secure area. Ensure all keys are returned and secured. • Determines work procedures, prepares work schedules and sanitation schedules while ensuring that cooks, inmates and/or food service workers adhere to the assigned schedule.• Assist in conducting inventory, properly receiving, and storing food and food related items. Requisition orders as needed for approval.• Participates in the preparation/5 P’s (Participation, Pulls, Production, Portion Control, and Postproduction), storage and assembly of meals and food items. • Follows the Company’s Standard of Operation for food handling and storage. Follows HACCP policies and procedures regarding proper food handling procedures. At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice.Qualifications • Must be over 18 years of age • Minimum of one (1) year of food prep or related work preferred• Previous supervisory experience preferred• Previous experience interacting with inmates a plus• Ability to motivate and supervise inmates and/or team members to attain quality and quantity of food production in a correctional work environment• Must be able to obtain a food safety certification• Ability to work independently with limited supervision• Ability to exercise good judgment and tact• Must be able to follow basic safety procedures and policies• Must qualify for and maintain correctional facility security clearanceThis role may have physical demands including, but not limited to, lifting, bending, pushing, pulling and/or extended walking and standing. This role may also require uniforms and/or usage of Personal Protective Equipment (PPE). Education About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law. About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.","Women's Eastern Reception, Diagnostic and Correctional Center",,0
638366,Food Service Worker,https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638366&company=ARAMARKPROD,"Alto, GA",2026-02-24,"Job Description The Food Service Worker at Lee Arrendale State Prison ensures that meal and food items are prepared in accordance with production plans. In this role, you will train workers in methods of performing duties, as well as assign and coordinate work to promote the efficiency of operations. This person is also responsible for the sanitation of the facility and maintaining personal safety, by conforming to all standards and regulations. Essential functions and responsibilities of the position may vary by Aramark location based on client requirements and business needs.Job Responsibilities • Adhere to and maintain preparation and production guidelines according to Aramark standards by reviewing and approving production and temperature logs.• Supervise inmates in food preparation and tray assembly. • Ensure timely, efficient meal service and all Aramark guidelines are being met. • Participate in preparation and serving of meals• Prints and distribute recipes. • Direct inmates in the use of Aramark recipes and train on proper cooking procedures. • Ensure proper portions and any special dietary requirements are fulfilled. • Obtain accurate daily population counts and review with staff. • Adhere to security policies and procedures. Ensure storage areas are locked at all times. • Ensure that all kitchen tools and equipment are returned to their designated secure area. Ensure all keys are returned and secured. • Determines work procedures, prepares work schedules and sanitation schedules while ensuring that cooks, inmates and/or food service workers adhere to the assigned schedule.• Assist in conducting inventory, properly receiving, and storing food and food related items. Requisition orders as needed for approval.• Participates in the preparation/5 P’s (Participation, Pulls, Production, Portion Control, and Postproduction), storage and assembly of meals and food items. • Follows the Company’s Standard of Operation for food handling and storage. Follows HACCP policies and procedures regarding proper food handling procedures. At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice.Qualifications • Must be over 18 years of age • Minimum of one (1) year of food prep or related work preferred• Previous supervisory experience preferred• Previous experience interacting with inmates a plus• Ability to motivate and supervise inmates and/or team members to attain quality and quantity of food production in a correctional work environment• Must be able to obtain a food safety certification• Ability to work independently with limited supervision• Ability to exercise good judgment and tact• Must be able to follow basic safety procedures and policies• Must qualify for and maintain correctional facility security clearanceThis role may have physical demands including, but not limited to, lifting, bending, pushing, pulling and/or extended walking and standing. This role may also require uniforms and/or usage of Personal Protective Equipment (PPE). About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law. About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",,,0
638395,Corrections Oversight Worker - Eastern Regional Jail and Correctional Facility,https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638395&company=ARAMARKPROD,"Martinsburg, WV",2026-02-24,"Job Description The Corrections Oversight Worker supervises inmates to ensure that meal and food items are prepared in accordance with production plans. In this role, you will train workers in methods of performing duties, as well as assign and coordinate work to promote the efficiency of operations. This person is also responsible for the sanitation of the facility and maintaining personal safety, by conforming to all standards and regulations. Essential functions and responsibilities of the position may vary by Aramark location based on client requirements and business needs.Job Responsibilities • Adhere to and maintain preparation and production guidelines according to Aramark standards by reviewing and approving production and temperature logs.• Supervise inmates in food preparation and tray assembly. • Ensure timely, efficient meal service and all Aramark guidelines are being met. • Participate in preparation and serving of meals• Prints and distribute recipes. • Direct inmates in the use of Aramark recipes and train on proper cooking procedures. • Ensure proper portions and any special dietary requirements are fulfilled. • Obtain accurate daily population counts and review with staff. • Adhere to security policies and procedures. Ensure storage areas are locked at all times. • Ensure that all kitchen tools and equipment are returned to their designated secure area. Ensure all keys are returned and secured. • Determines work procedures, prepares work schedules and sanitation schedules while ensuring that cooks, inmates and/or food service workers adhere to the assigned schedule.• Assist in conducting inventory, properly receiving, and storing food and food related items. Requisition orders as needed for approval.• Participates in the preparation/5 P’s (Participation, Pulls, Production, Portion Control, and Postproduction), storage and assembly of meals and food items. • Follows the Company’s Standard of Operation for food handling and storage. Follows HACCP policies and procedures regarding proper food handling procedures. At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice.Qualifications • Must be over 18 years of age • Minimum of one (1) year of food prep or related work preferred• Previous supervisory experience preferred• Previous experience interacting with inmates a plus• Ability to motivate and supervise inmates and/or team members to attain quality and quantity of food production in a correctional work environment• Must be able to obtain a food safety certification• Ability to work independently with limited supervision• Ability to exercise good judgment and tact• Must be able to follow basic safety procedures and policies• Must qualify for and maintain correctional facility security clearanceThis role may have physical demands including, but not limited to, lifting, bending, pushing, pulling and/or extended walking and standing. This role may also require uniforms and/or usage of Personal Protective Equipment (PPE). Education About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law. About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",Eastern Regional Jail and Correctional Facility,Eastern Oregon Youth Correctional Facility,1
638451,Corrections Oversight Worker - Kane County Jail,https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638451&company=ARAMARKPROD,"Saint Charles,, IL",2026-02-24,"Job Description The Corrections Oversight Worker supervises inmates to ensure that meal and food items are prepared in accordance with production plans. In this role, you will train workers in methods of performing duties, as well as assign and coordinate work to promote the efficiency of operations. This person is also responsible for the sanitation of the facility and maintaining personal safety, by conforming to all standards and regulations. Essential functions and responsibilities of the position may vary by Aramark location based on client requirements and business needs.Compensation Data COMPENSATION: The Hourly rate for this position is $18.00 to $20.50. If both numbers are the same, that is the amount that Aramark expects to offer. This is Aramark’s good faith and reasonable estimate of the compensation for this position as of the time of posting. BENEFITS: Aramark offers comprehensive benefit programs and services for eligible employees including medical, dental, vision, and work/life resources. Additional benefits may include retirement savings plans like 401(k) and paid days off such as parental leave and disability coverage. Benefits vary by location and are subject to any legal requirements or limitations, employee eligibility status, and where the employee lives and/or works. For more information about Aramark benefits, click here Aramark Careers - Benefits & Compensation There is no predetermined application window for this position, the position will close once a qualified candidate is selected. Qualified applicants with arrest or conviction records will be considered for employment in accordance with all applicable laws, including, but not limited to all applicable Fair Chance Ordinances and Acts. For jobs in San Francisco, this includes the San Francisco Fair Chance Ordinance.Job Responsibilities • Adhere to and maintain preparation and production guidelines according to Aramark standards by reviewing and approving production and temperature logs.• Supervise inmates in food preparation and tray assembly. • Ensure timely, efficient meal service and all Aramark guidelines are being met. • Participate in preparation and serving of meals• Prints and distribute recipes. • Direct inmates in the use of Aramark recipes and train on proper cooking procedures. • Ensure proper portions and any special dietary requirements are fulfilled. • Obtain accurate daily population counts and review with staff. • Adhere to security policies and procedures. Ensure storage areas are locked at all times. • Ensure that all kitchen tools and equipment are returned to their designated secure area. Ensure all keys are returned and secured. • Determines work procedures, prepares work schedules and sanitation schedules while ensuring that cooks, inmates and/or food service workers adhere to the assigned schedule.• Assist in conducting inventory, properly receiving, and storing food and food related items. Requisition orders as needed for approval.• Participates in the preparation/5 P’s (Participation, Pulls, Production, Portion Control, and Postproduction), storage and assembly of meals and food items. • Follows the Company’s Standard of Operation for food handling and storage. Follows HACCP policies and procedures regarding proper food handling procedures. At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice.Qualifications • Must be over 18 years of age • Minimum of one (1) year of food prep or related work preferred• Previous supervisory experience preferred• Previous experience interacting with inmates a plus• Ability to motivate and supervise inmates and/or team members to attain quality and quantity of food production in a correctional work environment• Must be able to obtain a food safety certification• Ability to work independently with limited supervision• Ability to exercise good judgment and tact• Must be able to follow basic safety procedures and policies• Must qualify for and maintain correctional facility security clearanceThis role may have physical demands including, but not limited to, lifting, bending, pushing, pulling and/or extended walking and standing. This role may also require uniforms and/or usage of Personal Protective Equipment (PPE). Education About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law. About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",Kane County Jail,,0
638463,Warehouse Worker - Pulaski County Regional Detention Facility,https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638463&company=ARAMARKPROD,"Little Rock, AR",2026-02-24,"Job Description The Warehouse Worker’s main responsibilities include receiving and processing incoming products, preparing orders for transport, and performing inventory and quality control duties. This person ensures the warehouse is clean and organized, maintained in accordance with the facility protocols and safety standards.Job Responsibilities Responsible for receiving and inspecting products, accurately labeling items and reporting any discrepancies in reconciliation of deliveries and invoices. Responsible for organizing and storing all incoming products in assigned locations, applying FIFO (first in, first out) inventory controls for perishable products. May require training and operation of a manual pallet jack, electric pallet jack, and/or forklifts.Picks inventory to assemble orders of product, supplies and equipment for requisitions or established par levels. Follow all Standard Operating Procedures to meet accuracy and production standards. Load, unload and transport products and materials to different areas of the warehouse and/or other client locations. May require use of carts, powered industrial vehicles (PIV), or motor vehicles.Responsible for conducting routine physical inventory counts based on established location schedules. Accurately complete administrative duties including records such as inventory count documents, temperature and spoilage logs, equipment inspections, and any other relevant business records. This may be on paper or in a technology-based system (hand-held device or PC).Clean work areas as assigned, including but not limited to restrooms, break areas, loading dock, freight elevator and freight platform delivery areas when applicable. Implement all location safety policies, OSHA requirements, SDS standards, and emergency procedures. Use all required safety equipment and personal protective equipment. Takes appropriate measures to ensure the security of client and company assets. Interact with clients, employees, vendors, customers, and guests about business-related activities and attend meetings, as required.At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice.Qualifications Must be over 18 years of age High school education or equivalent is preferred2 years of previous warehouse experience is preferredStrong written and verbal communication skills Basic reading, writing, and arithmetic skills Basic computer skillsManual dexterity required for operating machinery Able to lift up to 50 lb frequent lifting and/or carrying objects weighing up to 35 lb Some client locations require a current valid driver’s license. If this is required, an MVR will be run as part of your pre-employment screening process.This role may have physical demands including, but not limited to, lifting, bending, pushing, pulling and/or extended walking & standing. This role may also require uniforms and/or usage of Personal Protective Equipment (PPE). Education About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law. About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",Pulaski County Regional Detention Facility,South Florida Detention Facility,1
638777,Commissary Supervisor - Miami Dade Commissary,https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638777&company=ARAMARKPROD,"Miami, FL",2026-02-25,"Job Description Under the direction of the Commissary Manager, the Commissary Supervisor is responsible for the coordination of Commissary at the jail so that each location receives the correct product. Job Responsibilities Supervises the receiving, tagging, Pricing, & storing of all incoming merchandise. Assigns daily tasks to Gift Commissary staff and ensures that the tasks are performed correctly and in a timely manner while maintaining high standards of customer service. Coordinates the moving of incoming merchandise to retail office, storage area(s) and/or display floor. Cashiers when vital to expedite the processing of guest’s purchasing. Orchestrates special projects (i.e. holidays, events, book signings, etc.) when necessary. Follow through with information to team members on new products or procedures using the information book on the floor. Work with General Manager and Commissary Manager to take inventory & use complete productivity on the floor. Full understanding of the point-of-sale system Assists all guests in any possible way Trains new hires on POS system, overall safety and job responsibilities Follows, implements, and follows up all emergency procedures At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice. Qualifications Two years’ experience in a like employment environment or equivalent High school diploma or equivalent This role may have physical demands including, but not limited to, lifting, bending, pushing, pulling and/or extended walking and standing. This role may also require uniforms and/or usage of Personal Protective equipment (PPE). Education About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law. About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",Miami Dade Commissary,,0
638175,HR Manager,https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638175&company=ARAMARKPROD,"Phoenix, AZ",2026-02-25,"Job Description As the Human Resources Manager, you will provide HR generalist support for the Aramark Corporate functional staff / Centers of Excellence (COE). This position is also responsible for providing management and administration of several imperative HR processes.Job Responsibilities Issue resolution, follow up and recommendations for corporate COE’s including but not limited to: Hotline calls response, investigation and follow, Corrective action/performance management consulting, and Policy interpretationEmployee Engagement Initiatives – Engagement Action Plan development and follow-up, corporate engagement and celebration activities point of contact/coordinatorTalent Acquisition – corporate Accelerate to Leadership and Step up to Leadership point of contactHR metrics reporting and analysisBenefits and Payroll assistance as neededOn-boarding programs and initiatives At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice.Qualifications HR/SPHR certification preferred. Proficiency in all Microsoft Office applications is required.Human Resources planning and organizational development experience desired.Must have a minimum of 5-7years of experience in Human ResourcesIdeal candidates will possess a Bachelor's Degree in Business Administration, Human Resources or the equivalentEmployment relations experience including conducting investigations and resolution development required.Proven ability to effectively interact, communicate and consult with multiple levels of management on a routine basis.Strong analytical skills are required.Ability to train and make presentations will also be required.Proven ability to effectively interact, communicate and consult with multiple levels of management on a routine basis.Solid understanding of financial and business objectives and analytical/problem solving skills.Organized, with the ability to handle multiple tasks and set priorities in a fast-paced, high-pressure environment.Must take initiative to improve processes as neededAbility to solve practical problems and deal with a variety of concrete variables in situations where only limited standardization existsEducation About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law. About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",,,0
638794,Food Service Worker - Alameda County-Santa Rita,https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638794&company=ARAMARKPROD,"Dublin, CA",2026-02-25,"Job Description The Food Service Worker will assist the manager with food/meal preparation; maintain cash receipts and meal records. Assist manager in completing daily reports. Maintain high standards of quality in food production, sanitation, and kitchen safety practices.Compensation Data COMPENSATION: The Hourly rate for this position is $20.00 to $22.00. If both numbers are the same, that is the amount that Aramark expects to offer. This is Aramark’s good faith and reasonable estimate of the compensation for this position as of the time of posting. BENEFITS: Aramark offers comprehensive benefit programs and services for eligible employees including medical, dental, vision, and work/life resources. Additional benefits may include retirement savings plans like 401(k) and paid days off such as parental leave and disability coverage. Benefits vary by location and are subject to any legal requirements or limitations, employee eligibility status, and where the employee lives and/or works. For more information about Aramark benefits, click here Aramark Careers - Benefits & Compensation There is no predetermined application window for this position, the position will close once a qualified candidate is selected. Qualified applicants with arrest or conviction records will be considered for employment in accordance with all applicable laws, including, but not limited to all applicable Fair Chance Ordinances and Acts. For jobs in San Francisco, this includes the San Francisco Fair Chance Ordinance.Job Responsibilities Prepare quality food and baked goods according to a planned menuPrepare a daily report that verifies transactionsUnderstand what is inclusive of a mealEnsure storage of food in an accurate and sanitary mannerServe food according to meal schedules, department policies and proceduresUse and care of kitchen equipment, especially knivesTimely preparation of a variety of food items, beverages, andAdd garnishments to ensure customer happiness and eye appealCoordinate and assist in major cleaning of refrigerators, freezers, and cooking and serving equipmentAdhere to all food safety regulations for sanitation, food handling, and storageAdhere to the uniform policyConnect with the Manager daily to understand and accurately prepare menu for the daySupervise the food temperature requirementsMaintain a clean and organized work and storage areaScrub and polish counters, clean and sanitize steam tables, and other equipmentFollow established procedures and standards for cleanliness, to ensure a balanced and safe environment; duties include sweeping, moping, ware washingMaintain garbage collection site and kitchen floor areas in a neat and sanitary fashionPerform other duties as assigned including other areas in the kitchenThis role may have physical demands including, but not limited to, lifting, bending, pushing, pulling and/or extended walking and standing. This role may also require uniforms and/or usage of Personal Protective Equipment (PPE). At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice.Qualifications Food Service Certificate as neededSufficient education or training to read, write, and follow verbal and written instructionsBe able to work quickly and concisely under pressureEducation About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law.About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",Alameda County-Santa Rita,,0
638803,Lead Cook - Williamson County Juvenile (TX),https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638803&company=ARAMARKPROD,"Georgetown, TX",2026-02-25,"Job Description The Lead Cook is responsible for cooking and preparing food using standard recipes and production guidelines while following food safety, food handling, and sanitation procedures. The individual in this role should safely handle knives and equipment including grills, fryers, ovens, broilers, etc. The Lead Cook may supervise employees and delegate responsibilities. The responsibilities of the position may vary by location based on client requirements and business needs.Job Responsibilities Schedules and assigns daily work activities to staff and supervises the completion of tasks.Trains and guides staff on job duties, standard food safety and sanitation procedures, cooking methods, etc.Cooks and prepares food following production guidelines and standardized recipesSets up workstation with all needed ingredients and equipmentPrepares ingredients by measuring, weighing, mixing, chopping, trimming, and peeling food itemsSafely uses all food utensils including knivesOperates equipment such as ovens, stoves, slicers, mixers, etc.Bakes, roasts, broils, steams, and uses a variety of cooking methods on meats, vegetables, and other foodsArranges, garnishes, and portions food following established guidelinesProperly stores food by following food safety policies and proceduresCleans and sanitizes work areas, equipment, and utensilsMaintains excellent customer service with a positive attitude towards guests, customers, clients, co-workers, etc.Follows Aramark safety policies and procedures including food safety and sanitationEnsures security of company assetsProduces and maintains work schedules and may prepare production records. At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice.Qualifications Previous supervisor experience in a related role preferredExperience as a cook or related role requiredAbility to work independently with limited supervision requiredProven knowledge of the basic principles of food preparation, various cooking methods, and food safety regulations such as proper food handling, sanitation, and storageFood safety certification requiredDemonstrates basic math and counting skillsDemonstrates effective interpersonal and communication skills, both written and verbal This role may have physical demands including, but not limited to, lifting, bending, pushing, pulling and/or extended walking and standing. This role may also require uniforms and/or usage of Personal Protective Equipment (PPE).Education About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law. About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",Williamson County Juvenile (TX),,0
638823,Food Service Worker - Mecklenburg County Jail,https://career4.successfactors.com/sfcareer/jobreqcareer?jobId=638823&company=ARAMARKPROD,"Charlotte, NC",2026-02-25,"Job Description The Food Service Worker will assist the manager with food/meal preparation; maintain cash receipts and meal records. Assist manager in completing daily reports. Maintain high standards of quality in food production, sanitation, and kitchen safety practices.Job Responsibilities Prepare quality food and baked goods according to a planned menuPrepare a daily report that verifies transactionsUnderstand what is inclusive of a mealEnsure storage of food in an accurate and sanitary mannerServe food according to meal schedules, department policies and proceduresUse and care of kitchen equipment, especially knivesTimely preparation of a variety of food items, beverages, andAdd garnishments to ensure customer happiness and eye appealCoordinate and assist in major cleaning of refrigerators, freezers, and cooking and serving equipmentAdhere to all food safety regulations for sanitation, food handling, and storageAdhere to the uniform policyConnect with the Manager daily to understand and accurately prepare menu for the daySupervise the food temperature requirementsMaintain a clean and organized work and storage areaScrub and polish counters, clean and sanitize steam tables, and other equipmentFollow established procedures and standards for cleanliness, to ensure a balanced and safe environment; duties include sweeping, moping, ware washingMaintain garbage collection site and kitchen floor areas in a neat and sanitary fashionPerform other duties as assigned including other areas in the kitchenThis role may have physical demands including, but not limited to, lifting, bending, pushing, pulling and/or extended walking and standing. This role may also require uniforms and/or usage of Personal Protective Equipment (PPE). At Aramark, developing new skills and doing what it takes to get the job done make a positive impact for our employees and for our customers. In order to meet our commitments, job duties may change or new ones may be assigned without formal notice.Qualifications Food Service Certificate as neededSufficient education or training to read, write, and follow verbal and written instructionsBe able to work quickly and concisely under pressureEducation About Aramark Our MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law.About AramarkThe people of Aramark proudly serve millions of guests every day through food and facilities in 15 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",Mecklenburg County Jail,,0
